,nadq100,nadq_comp,sp500,rus2000,VIX,30yr_yield,10yr_yield,5yr_yield,copper,oil,gold,Dollar
947,12840.13671875,13147.5869140625,3903.169921875,2290.39990234375,22.549999237060547,2.2699999809265137,1.5609999895095825,0.8330000042915344,4.039000034332275,64.45999908447266,1722.300048828125,91.83499908447266
948,12786.451171875,13095.146484375,3899.239990234375,2281.462646484375,22.770000457763672,2.250999927520752,1.5399999618530273,0.8180000185966492,4.0345001220703125,64.81999969482422,1724.0,91.79499816894531
949,12800.5458984375,13112.2265625,3907.1298828125,2288.14892578125,22.520000457763672,2.26200008392334,1.5439999103546143,0.8130000233650208,4.103000164031982,65.13999938964844,1720.699951171875,91.75
950,12777.5205078125,13088.818359375,3907.6298828125,2286.44287109375,22.510000228881836,2.263000011444092,1.5390000343322754,0.8050000071525574,4.119500160217285,65.68000030517578,1723.300048828125,91.59500122070312
951,12777.6064453125,13087.2158203125,3904.6298828125,2285.627197265625,22.690000534057617,2.254999876022339,1.5230000019073486,0.796999990940094,4.116499900817871,65.80999755859375,1722.800048828125,91.4800033569336
952,12749.5693359375,13066.5634765625,3898.7900390625,2285.74169921875,22.809999465942383,2.240000009536743,1.5069999694824219,0.7860000133514404,4.138000011444092,65.83000183105469,1721.5,91.51000213623047
953,12956.40625,13285.2236328125,3933.820068359375,2319.912841796875,21.8700008392334,2.243000030517578,1.5199999809265137,0.7919999957084656,4.145999908447266,65.79000091552734,1722.699951171875,91.41999816894531
954,13052.7578125,13384.099609375,3951.969970703125,2329.902587890625,21.700000762939453,2.25,1.502000093460083,0.7590000033378601,4.140500068664551,66.0999984741211,1723.0999755859375,91.41500091552734
955,13074.3154296875,13397.8720703125,3953.6201171875,2325.775146484375,21.59000015258789,2.2719998359680176,1.527000069618225,0.777999997138977,4.145500183105469,66.12999725341797,1722.0,91.3499984741211
956,13088.7861328125,13406.630859375,3952.590087890625,2322.390625,21.709999084472656,2.2890000343322754,1.5410000085830688,0.7940000295639038,4.116499900817871,65.83000183105469,1704.300048828125,91.81999969482422
957,13086.3662109375,13417.1484375,3953.889892578125,2330.927978515625,21.639999389648438,2.2780001163482666,1.534000039100647,0.781000018119812,4.109000205993652,65.80000305175781,1705.4000244140625,91.7750015258789
958,13084.8896484375,13420.060546875,3945.31005859375,2331.456298828125,21.790000915527344,2.2850000858306885,1.5350000858306885,0.784000039100647,4.131999969482422,66.0999984741211,1716.699951171875,91.63500213623047
959,13051.59765625,13397.2138671875,3938.97998046875,2337.039306640625,21.860000610351562,2.2879998683929443,1.527000069618225,0.777999997138977,4.142499923706055,65.9800033569336,1717.699951171875,91.69499969482422
960,12809.61328125,13181.765625,3920.330078125,2330.0947265625,22.43000030517578,2.2809998989105225,1.527000069618225,0.777999997138977,4.144000053405762,65.5999984741211,1722.800048828125,91.66999816894531
961,12837.98046875,13223.4326171875,3925.159912109375,2344.720947265625,21.920000076293945,2.370999813079834,1.6049998998641968,0.8350000381469727,4.145999908447266,65.48999786376953,1721.0,91.68000030517578
962,12905.8232421875,13280.5380859375,3932.919921875,2339.703125,21.25,2.375,1.6159999370574951,0.847000002861023,4.1519999504089355,65.62999725341797,1722.199951171875,91.61499786376953
963,12901.3046875,13280.4462890625,3933.739990234375,2342.177734375,21.100000381469727,2.3930001258850098,1.6319999694824219,0.8449999690055847,4.14300012588501,64.44000244140625,1732.5999755859375,91.875
964,12885.453125,13258.5390625,3933.0400390625,2339.01806640625,21.049999237060547,2.375,1.6190000772476196,0.8420000076293945,4.139500141143799,64.36000061035156,1722.5,91.84500122070312
965,12911.8232421875,13288.82421875,3937.3798828125,2345.16943359375,20.8799991607666,2.388000011444092,1.628000020980835,0.8479999303817749,4.133999824523926,64.80999755859375,1725.9000244140625,91.92500305175781
966,12935.76171875,13316.72265625,3943.110107421875,2352.21044921875,20.770000457763672,2.384000062942505,1.6209999322891235,0.8420000076293945,4.139500141143799,65.31999969482422,1727.5999755859375,91.84500122070312
